Gene family	p-value	FDR
OG0010886	0.943	0.999
OG0010888	0.84	0.999
OG0010889	0.973	0.999
OG0010890	0.966	0.999
OG0010891	0.717	0.999
OG0010892	0.965	0.999
OG0010893	0.916	0.999
OG0010894	0.865	0.999
OG0010895	0.868	0.999
OG0010896	0.953	0.999
OG0010897	0.861	0.999
OG0010898	0.916	0.999
OG0010900	0.93	0.999
OG0010901	0.813	0.999
OG0010902	0.971	0.999
OG0010903	0.626	0.999
OG0010904	0.869	0.999
OG0010905	0.924	0.999
OG0010906	0.838	0.999
OG0010907	0.946	0.999
OG0010908	0.891	0.999
OG0010909	0.965	0.999
OG0010910	0.999	0.999
OG0010911	0.996	0.999
OG0010912	0.88	0.999
OG0010913	0.922	0.999
OG0010914	0.949	0.999
OG0010916	0.724	0.999
OG0010917	0.946	0.999
OG0010918	0.905	0.999
OG0010919	0.784	0.999
OG0010920	0.906	0.999
OG0010921	0.946	0.999
OG0010922	0.8	0.999
OG0010923	0.905	0.999
OG0010935	0.929	0.999
OG0010936	0.828	0.999
OG0010937	0.881	0.999
OG0010938	0.939	0.999
OG0010939	0.805	0.999
OG0010940	0.921	0.999
OG0010941	0.999	0.999
OG0010942	0.92	0.999
OG0010943	0.917	0.999
OG0010944	0.95	0.999
OG0010946	0.962	0.999
OG0010947	0.885	0.999
OG0010948	0.966	0.999
OG0010949	0.949	0.999
OG0010951	0.73	0.999
OG0010952	0.811	0.999
OG0010953	0.949	0.999
OG0010954	0.902	0.999
OG0010956	0.846	0.999
OG0010957	0.999	0.999
OG0010958	0.781	0.999
OG0010959	0.829	0.999
OG0010961	0.959	0.999
OG0010963	0.812	0.999
OG0010964	0.874	0.999
OG0010965	0.942	0.999
OG0010966	0.896	0.999
OG0010967	0.92	0.999
OG0010968	0.995	0.999
OG0010969	0.955	0.999
OG0010970	0.939	0.999
OG0010971	0.984	0.999
OG0010972	0.779	0.999
OG0010973	0.916	0.999
OG0010974	0.92	0.999
OG0010975	0.759	0.999
OG0010976	0.938	0.999
OG0010977	0.895	0.999
OG0010979	0.914	0.999
OG0010980	0.926	0.999
OG0010981	0.966	0.999
OG0010982	0.944	0.999
OG0010983	0.83	0.999
OG0010984	0.961	0.999
OG0010985	0.974	0.999
OG0010986	0.808	0.999
OG0010988	0.969	0.999
OG0010989	0.946	0.999
OG0010990	0.904	0.999
OG0010991	0.994	0.999
OG0010992	0.935	0.999
OG0010994	0.81	0.999
OG0010995	0.744	0.999
OG0010996	0.774	0.999
OG0010997	0.878	0.999
OG0010998	0.867	0.999
OG0011000	0.966	0.999
OG0011003	0.821	0.999
OG0011004	0.824	0.999
OG0011005	0.922	0.999
OG0011006	0.703	0.999
OG0011007	0.81	0.999
OG0011008	0.995	0.999
OG0011009	0.795	0.999
OG0011010	0.859	0.999
OG0011011	0.917	0.999
OG0011012	0.907	0.999
OG0011013	0.945	0.999
OG0011014	0.838	0.999
OG0011015	0.882	0.999
OG0011016	0.938	0.999
OG0011018	0.805	0.999
OG0011019	0.781	0.999
OG0011020	0.82	0.999
OG0011021	0.893	0.999
OG0011022	0.811	0.999
OG0011023	0.814	0.999
OG0011024	0.878	0.999
OG0011025	0.738	0.999
OG0011026	0.981	0.999
OG0011027	0.966	0.999
OG0011028	0.949	0.999
OG0011029	0.871	0.999
OG0011030	0.946	0.999
OG0011031	0.948	0.999
OG0011032	0.927	0.999
OG0011033	0.947	0.999
OG0011034	0.935	0.999
OG0011035	0.944	0.999
OG0011036	0.939	0.999
OG0011037	0.84	0.999
OG0011038	0.944	0.999
OG0011039	0.828	0.999
OG0011040	0.975	0.999
OG0011043	0.861	0.999
OG0011044	0.953	0.999
OG0011045	0.896	0.999
OG0011046	0.92	0.999
OG0011047	0.851	0.999
OG0011048	0.83	0.999
OG0011049	0.853	0.999
OG0011050	0.938	0.999
OG0011051	0.966	0.999
OG0011052	0.94	0.999
OG0011053	0.956	0.999
OG0011054	0.723	0.999
OG0011055	0.795	0.999
OG0011056	0.889	0.999
OG0011057	0.965	0.999
OG0011058	0.945	0.999
OG0011059	0.946	0.999
OG0011060	0.816	0.999
OG0011061	0.993	0.999
OG0011062	0.83	0.999
OG0011063	0.803	0.999
OG0011064	0.881	0.999
OG0011065	0.939	0.999
OG0011066	0.784	0.999
OG0011067	0.841	0.999
OG0011068	0.977	0.999
OG0011069	0.831	0.999
OG0011070	0.985	0.999
OG0011072	0.98	0.999
OG0011073	0.833	0.999
OG0011074	0.973	0.999
OG0011075	0.979	0.999
OG0011076	0.876	0.999
OG0011077	0.805	0.999
OG0011079	0.746	0.999
OG0011080	0.88	0.999
OG0011081	0.911	0.999
OG0011082	0.999	0.999
OG0011083	0.709	0.999
OG0011084	0.819	0.999
OG0011085	0.805	0.999
OG0011088	0.802	0.999
OG0011089	0.995	0.999
OG0011090	0.966	0.999
OG0011091	0.805	0.999
OG0011092	0.939	0.999
OG0011094	0.878	0.999
OG0011095	0.972	0.999
OG0011096	0.94	0.999
OG0011097	0.893	0.999
OG0011098	0.774	0.999
OG0011102	0.95	0.999
OG0011103	0.953	0.999
OG0011104	0.775	0.999
OG0011105	0.907	0.999
OG0011106	0.946	0.999
OG0011107	0.874	0.999
OG0011109	0.927	0.999
OG0011110	0.933	0.999
OG0011111	0.88	0.999
OG0011112	0.999	0.999
OG0011114	0.291	0.999
OG0011115	0.924	0.999
OG0011116	0.995	0.999
OG0011117	0.802	0.999
OG0011118	0.859	0.999
OG0011119	0.809	0.999
OG0011121	0.857	0.999
OG0011122	0.985	0.999
OG0011124	0.841	0.999
OG0011125	0.945	0.999
OG0011126	0	0
OG0011127	0.832	0.999
OG0011128	0.999	0.999
OG0011129	0.177	0.999
OG0011130	0.923	0.999
OG0011131	0.995	0.999
OG0011132	0.931	0.999
OG0011133	0.885	0.999
OG0011134	0.895	0.999
OG0011135	0.876	0.999
OG0011136	0.836	0.999
OG0011137	0.687	0.999
OG0011138	0.815	0.999
OG0011139	0.854	0.999
OG0011140	0.922	0.999
OG0011141	0.926	0.999
OG0011142	0.001	0.0417591240875912
OG0011143	0.916	0.999
OG0011144	0.742	0.999
OG0011145	0.966	0.999
OG0011146	0.709	0.999
OG0011147	0.939	0.999
OG0011148	0.943	0.999
OG0011149	0.932	0.999
OG0011153	0.912	0.999
OG0011154	0.92	0.999
OG0011155	0.999	0.999
OG0011167	0.875	0.999
OG0011168	0.933	0.999
OG0011169	0.768	0.999
OG0011171	0.799	0.999
OG0011173	0.939	0.999
OG0011176	0.995	0.999
OG0011178	0.946	0.999
OG0011180	0.887	0.999
OG0011181	0.869	0.999
OG0011182	0.884	0.999
OG0011183	0.903	0.999
OG0011184	0.927	0.999
OG0011186	0.818	0.999
OG0011187	0.995	0.999
OG0011188	0.979	0.999
OG0011189	0.677	0.999
OG0011190	0.829	0.999
OG0011191	0.935	0.999
OG0011193	0.939	0.999
OG0011194	0.8	0.999
OG0011195	0.937	0.999
OG0011196	0.944	0.999
OG0011197	0.808	0.999
OG0011198	0.927	0.999
OG0011199	0.92	0.999
OG0011200	0.903	0.999
OG0011201	0.949	0.999
OG0011202	0.935	0.999
OG0011203	0.994	0.999
OG0011204	0.717	0.999
OG0011205	0.902	0.999
OG0011206	0.94	0.999
OG0011207	0.995	0.999
OG0011208	0.843	0.999
OG0011209	0.831	0.999
OG0011210	0.999	0.999
OG0011213	0.766	0.999
OG0011214	0.965	0.999
OG0011215	0.841	0.999
OG0011216	0.831	0.999
OG0011217	0.773	0.999
OG0011218	0.884	0.999
OG0011219	0.878	0.999
OG0011220	0.757	0.999
OG0011222	0.999	0.999
OG0011223	0.874	0.999
OG0011224	0.966	0.999
OG0011225	0.92	0.999
OG0011226	0.944	0.999
OG0011227	0.763	0.999
OG0011228	0.946	0.999
OG0011229	0.783	0.999
OG0011230	0.946	0.999
OG0011231	0.924	0.999
OG0011232	0.783	0.999
OG0011233	0.838	0.999
OG0011235	0.895	0.999
OG0011237	0.82	0.999
OG0011240	0.881	0.999
OG0011241	0.851	0.999
OG0011242	0.92	0.999
OG0011244	0.578	0.999
OG0011247	0.947	0.999
OG0011248	0.927	0.999
OG0011249	0.992	0.999
OG0011250	0.743	0.999
OG0011251	0.87	0.999
OG0011252	0.844	0.999
OG0011253	0.939	0.999
OG0011254	0.996	0.999
OG0011258	0.912	0.999
OG0011259	0.838	0.999
OG0011260	0.943	0.999
OG0011261	0.966	0.999
OG0011263	0.92	0.999
OG0011264	0.946	0.999
OG0011265	0.935	0.999
OG0011266	0.799	0.999
OG0011267	0.819	0.999
OG0011268	0.805	0.999
OG0011269	0.967	0.999
OG0011270	0.949	0.999
OG0011271	0.862	0.999
OG0011272	0.94	0.999
OG0011273	0.984	0.999
OG0011274	0.775	0.999
OG0011275	0.837	0.999
OG0011276	0.763	0.999
OG0011277	0.914	0.999
OG0011278	0.765	0.999
OG0011280	0.939	0.999
OG0011281	0.936	0.999
OG0011282	0.83	0.999
OG0011283	0.878	0.999
OG0011284	0.805	0.999
OG0011286	0.999	0.999
OG0011289	0.88	0.999
OG0011290	0.871	0.999
OG0011291	0.914	0.999
OG0011293	0.995	0.999
OG0011294	0.938	0.999
OG0011295	0.878	0.999
OG0011296	0.944	0.999
OG0011297	0.927	0.999
OG0011299	0.784	0.999
OG0011300	0.992	0.999
OG0011301	0.8	0.999
OG0011302	0.765	0.999
OG0011303	0.979	0.999
OG0011304	0.834	0.999
OG0011305	0.938	0.999
OG0011306	0.706	0.999
OG0011307	0.936	0.999
OG0011308	0.948	0.999
OG0011310	0.966	0.999
OG0011311	0.754	0.999
OG0011312	0.904	0.999
OG0011313	0.973	0.999
OG0011314	0.951	0.999
OG0011315	0.866	0.999
OG0011316	0.769	0.999
OG0011317	0.881	0.999
OG0011319	0.938	0.999
OG0011320	0.938	0.999
OG0011321	0.784	0.999
OG0011322	0.951	0.999
OG0011323	0.945	0.999
OG0011324	0.999	0.999
OG0011325	0.999	0.999
OG0011326	0.946	0.999
OG0011327	0.994	0.999
OG0011328	0.851	0.999
OG0011329	0.74	0.999
OG0011330	0.921	0.999
OG0011331	0.949	0.999
OG0011332	0.791	0.999
OG0011333	0.651	0.999
OG0011335	0.789	0.999
OG0011336	0.938	0.999
OG0011360	0.963	0.999
OG0011361	0.8	0.999
OG0011362	0.773	0.999
OG0011363	0.946	0.999
OG0011364	0.843	0.999
OG0011365	0.938	0.999
OG0011366	0.997	0.999
OG0011368	0.946	0.999
OG0011369	0.907	0.999
OG0011370	0.924	0.999
OG0011371	0.967	0.999
OG0011372	0.878	0.999
OG0011373	0.734	0.999
OG0011374	0.927	0.999
OG0011375	0.869	0.999
OG0011376	0.744	0.999
OG0011378	0.958	0.999
OG0011380	0.866	0.999
OG0011381	0.755	0.999
OG0011382	0.966	0.999
OG0011383	0.821	0.999
OG0011384	0.774	0.999
OG0011385	0.681	0.999
OG0011386	0.76	0.999
OG0011387	0.729	0.999
OG0011388	0.732	0.999
OG0011389	0.917	0.999
OG0011390	0.832	0.999
OG0011392	0.914	0.999
OG0011393	0.765	0.999
OG0011394	0.863	0.999
OG0011395	0.735	0.999
OG0011397	0.838	0.999
OG0011399	0.686	0.999
OG0011400	0.751	0.999
OG0011401	0.816	0.999
OG0011402	0.598	0.999
OG0011403	0.927	0.999
OG0011404	0.936	0.999
OG0011405	0.818	0.999
OG0011406	0.805	0.999
OG0011407	0.784	0.999
OG0011408	0.88	0.999
OG0011409	0.967	0.999
OG0011410	0.328	0.999
OG0011412	0.905	0.999
OG0011413	0.755	0.999
OG0011414	0.773	0.999
OG0011415	0.995	0.999
OG0011416	0.92	0.999
OG0011417	0.893	0.999
OG0011418	0.824	0.999
OG0011419	0.974	0.999
OG0011420	0.965	0.999
OG0011421	0.815	0.999
OG0011422	0.938	0.999
OG0011423	0.8	0.999
OG0011424	0.831	0.999
OG0011425	0.933	0.999
OG0011427	0.986	0.999
OG0011428	0.966	0.999
OG0011429	0.991	0.999
OG0011430	0.962	0.999
OG0011431	0.878	0.999
OG0011432	0.959	0.999
OG0011433	0.995	0.999
OG0011434	0.966	0.999
OG0011435	0.826	0.999
OG0011436	0.966	0.999
OG0011438	0.252	0.999
OG0011439	0.743	0.999
OG0011441	0.805	0.999
OG0011443	0.988	0.999
OG0011444	0.896	0.999
OG0011445	0.997	0.999
OG0011446	0.784	0.999
OG0011448	0.994	0.999
OG0011449	0.77	0.999
OG0011450	0.994	0.999
OG0011451	0.995	0.999
OG0011452	0.887	0.999
OG0011453	0.808	0.999
OG0011454	0.759	0.999
OG0011455	0.776	0.999
OG0011457	0.812	0.999
OG0011458	0.914	0.999
OG0011460	0.923	0.999
OG0011461	0.946	0.999
OG0011462	0.82	0.999
OG0011463	0.972	0.999
OG0011464	0.999	0.999
OG0011465	0.938	0.999
OG0011466	0.936	0.999
OG0011467	0.904	0.999
OG0011468	0.92	0.999
OG0011469	0.646	0.999
OG0011470	0.966	0.999
OG0011471	0.878	0.999
OG0011472	0.775	0.999
OG0011473	0.826	0.999
OG0011475	0.927	0.999
OG0011476	0.769	0.999
OG0011477	0.706	0.999
OG0011478	0.744	0.999
OG0011479	0.748	0.999
OG0011480	0.939	0.999
OG0011481	0.828	0.999
OG0011482	0.955	0.999
OG0011484	0.805	0.999
OG0011485	0.965	0.999
OG0011486	0.754	0.999
OG0011487	0.878	0.999
OG0011488	0.869	0.999
OG0011490	0.935	0.999
OG0011493	0.812	0.999
OG0011494	0.988	0.999
OG0011496	0.891	0.999
OG0011497	0.914	0.999
OG0011516	0.784	0.999
OG0011517	0.916	0.999
OG0011520	0.63	0.999
OG0011522	0.935	0.999
OG0011526	0.893	0.999
OG0011528	0.9	0.999
OG0011529	0.961	0.999
OG0011530	0.936	0.999
OG0011533	0.851	0.999
OG0011534	0.896	0.999
OG0011535	0.772	0.999
OG0011537	0.939	0.999
OG0011540	0.808	0.999
OG0011542	0.659	0.999
OG0011543	0.999	0.999
OG0011544	0.927	0.999
OG0011545	0.999	0.999
OG0011546	0.866	0.999
OG0011547	0.869	0.999
OG0011548	0.98	0.999
OG0011549	0.821	0.999
OG0011550	0.801	0.999
OG0011551	0.533	0.999
OG0011552	0.939	0.999
OG0011554	0.922	0.999
OG0011555	0.935	0.999
OG0011557	0.689	0.999
OG0011558	0.935	0.999
OG0011559	0.891	0.999
OG0011562	0.927	0.999
OG0011563	0.581	0.999
OG0011564	0.94	0.999
OG0011565	0.829	0.999
OG0011566	0.922	0.999
OG0011568	0.585	0.999
OG0011569	0.938	0.999
OG0011570	0.869	0.999
OG0011573	0.779	0.999
OG0011574	0.589	0.999
OG0011575	0.933	0.999
OG0011576	0.997	0.999
OG0011577	0.884	0.999
OG0011579	0.966	0.999
OG0011580	0.775	0.999
OG0011581	0.927	0.999
OG0011582	0.656	0.999
OG0011583	0.774	0.999
OG0011584	0.852	0.999
OG0011586	0.901	0.999
OG0011587	0.777	0.999
OG0011592	0.831	0.999
OG0011594	0.689	0.999
OG0011595	0.896	0.999
OG0011596	0.829	0.999
OG0011597	0.784	0.999
OG0011598	0.965	0.999
OG0011600	0.834	0.999
OG0011601	0.862	0.999
OG0011602	0.975	0.999
OG0011603	0.944	0.999
OG0011606	0.679	0.999
OG0011607	0.981	0.999
OG0011608	0.682	0.999
OG0011609	0.946	0.999
OG0011611	0.736	0.999
OG0011612	0.999	0.999
OG0011613	0.939	0.999
OG0011615	0.977	0.999
OG0011617	0.906	0.999
OG0011618	0.738	0.999
OG0011619	0.88	0.999
OG0011620	0.945	0.999
OG0011621	0.904	0.999
OG0011623	0.645	0.999
OG0011624	0.682	0.999
OG0011625	0.678	0.999
OG0011626	0.949	0.999
OG0011628	0.994	0.999
OG0011629	0.689	0.999
OG0011633	0.703	0.999
OG0011634	0.912	0.999
OG0011636	0.826	0.999
OG0011637	0.985	0.999
OG0011638	0.937	0.999
OG0011639	0.799	0.999
OG0011640	0.983	0.999
OG0011641	0.926	0.999
OG0011642	0.744	0.999
OG0011643	0.876	0.999
OG0011644	0.742	0.999
OG0011645	0.82	0.999
OG0011646	0.938	0.999
OG0011647	0.938	0.999
OG0011648	0.967	0.999
OG0011649	0.648	0.999
OG0011650	0.747	0.999
OG0011651	0.619	0.999
OG0011652	0.996	0.999
OG0011653	0.73	0.999
OG0011654	0.798	0.999
OG0011655	0.859	0.999
OG0011656	0.766	0.999
OG0011658	0.924	0.999
OG0011673	0.999	0.999
OG0011674	0.995	0.999
OG0011675	0.92	0.999
OG0011676	0.784	0.999
OG0011678	0.646	0.999
OG0011682	0.907	0.999
OG0011683	0.966	0.999
OG0011685	0.987	0.999
OG0011686	0.577	0.999
OG0011687	0.881	0.999
OG0011688	0.8	0.999
OG0011689	0.861	0.999
OG0011690	0.85	0.999
OG0011691	0.717	0.999
OG0011692	0.873	0.999
OG0011696	0.71	0.999
OG0011697	0.764	0.999
OG0011698	0.808	0.999
OG0011699	0.946	0.999
OG0011701	0.741	0.999
OG0011702	0.805	0.999
OG0011704	0.999	0.999
OG0011705	0.876	0.999
OG0011706	0.979	0.999
OG0011707	0.955	0.999
OG0011708	0.999	0.999
OG0011709	0.893	0.999
OG0011710	0.815	0.999
OG0011711	0.944	0.999
OG0011714	0.866	0.999
OG0011717	0.888	0.999
OG0011718	0.726	0.999
OG0011719	0.597	0.999
OG0011722	0.847	0.999
OG0011724	0.794	0.999
OG0011725	0.584	0.999
OG0011726	0.93	0.999
OG0011727	0.616	0.999
OG0011728	0.63	0.999
OG0011731	0.946	0.999
OG0011732	0.994	0.999
OG0011733	0.635	0.999
OG0011734	0.957	0.999
OG0011735	0.592	0.999
OG0011736	0.768	0.999
OG0011737	0.853	0.999
OG0011738	0.734	0.999
OG0011740	0.72	0.999
OG0011741	0.837	0.999
OG0011742	0.862	0.999
OG0011745	0.475	0.999
OG0011746	0.446	0.999
OG0011747	0.677	0.999
OG0011748	0.584	0.999
OG0011750	0.482	0.999
OG0011751	0.782	0.999
OG0011752	0.827	0.999
OG0011753	0.564	0.999
OG0011754	0.584	0.999
OG0011755	0.92	0.999
OG0011758	0.736	0.999
OG0011760	0.672	0.999
OG0011761	0	0
OG0011763	0.784	0.999
OG0011765	0.895	0.999
OG0011766	0.999	0.999
OG0011767	0.994	0.999
OG0011768	0.923	0.999
OG0011769	0.709	0.999
OG0011770	0.662	0.999
OG0011772	0.677	0.999
OG0011773	0.645	0.999
OG0011774	0.977	0.999
OG0011776	0.554	0.999
OG0011777	0.876	0.999
OG0011784	0.005	0.184548387096774
OG0011792	0.847	0.999
OG0011795	0.946	0.999
OG0011798	0.799	0.999
OG0011799	0.806	0.999
OG0011800	0.919	0.999
OG0011803	0.869	0.999
OG0011804	0.949	0.999
OG0011806	0.967	0.999
OG0011808	0.942	0.999
OG0011809	0.933	0.999
OG0011810	0.579	0.999
OG0011811	0.992	0.999
OG0011813	0.783	0.999
OG0011814	0.986	0.999
OG0011815	0.541	0.999
OG0011816	0.486	0.999
OG0011818	0.734	0.999
OG0011819	0.835	0.999
OG0011820	0.677	0.999
OG0011822	0.754	0.999
OG0011823	0.784	0.999
OG0011824	0.714	0.999
OG0011825	0.684	0.999
OG0011827	0.946	0.999
OG0011828	0.582	0.999
OG0011831	0.379	0.999
OG0011832	0.914	0.999
OG0011834	0.999	0.999
OG0011835	0.748	0.999
OG0011836	0.92	0.999
OG0011839	0.788	0.999
OG0011840	0.999	0.999
OG0011842	0.459	0.999
OG0011843	0.835	0.999
OG0011845	0.97	0.999
OG0011846	0.702	0.999
OG0011847	0.904	0.999
OG0011852	0.966	0.999
OG0011853	0.821	0.999
OG0011854	0.505	0.999
OG0011856	0.599	0.999
OG0011857	0.697	0.999
OG0011858	0.593	0.999
OG0011860	0.973	0.999
OG0011861	0.916	0.999
OG0011862	0.94	0.999
OG0011864	0.457	0.999
OG0011865	0.902	0.999
OG0011866	0.923	0.999
OG0011867	0.888	0.999
OG0011869	0.875	0.999
OG0011870	0.34	0.999
OG0011871	0.604	0.999
OG0011872	0.577	0.999
OG0011873	0.6	0.999
OG0011875	0.001	0.0417591240875912
OG0011897	0.999	0.999
OG0011898	0.695	0.999
OG0011899	0.346	0.999
OG0011900	0.816	0.999
OG0011901	0.445	0.999
OG0011902	0.761	0.999
OG0011903	0.789	0.999
OG0011904	0.766	0.999
OG0011907	0.339	0.999
OG0011908	0.514	0.999
OG0011909	0.647	0.999
OG0011910	0.541	0.999
OG0011911	0.833	0.999
OG0011913	0.975	0.999
OG0011914	0.59	0.999
OG0011916	0.962	0.999
OG0011918	0.999	0.999
OG0011919	0.887	0.999
OG0011920	0.478	0.999
OG0011923	0.877	0.999
OG0011925	0.966	0.999
OG0011928	0.646	0.999
OG0011930	0.763	0.999
OG0011931	0.846	0.999
OG0011933	0.835	0.999
OG0011934	0.703	0.999
OG0011935	0.945	0.999
OG0011937	0.684	0.999
OG0011938	0.821	0.999
OG0011939	0.806	0.999
OG0011940	0.414	0.999
OG0011941	0.863	0.999
OG0011944	0.756	0.999
OG0011945	0.878	0.999
OG0011947	0.807	0.999
OG0011950	0.638	0.999
OG0011951	0.791	0.999
OG0011952	0.96	0.999
OG0011953	0.896	0.999
OG0011956	0.643	0.999
OG0011957	0.788	0.999
OG0011959	0.904	0.999
OG0011961	0.828	0.999
OG0011963	0.737	0.999
OG0011985	0.922	0.999
OG0011986	0.702	0.999
OG0011987	0.866	0.999
OG0011988	0.63	0.999
OG0011991	0.565	0.999
OG0011993	0.978	0.999
OG0011996	0.966	0.999
OG0011998	0.927	0.999
OG0011999	0.619	0.999
OG0012001	0.92	0.999
OG0012002	0.946	0.999
OG0012004	0.818	0.999
OG0012005	0.95	0.999
OG0012006	0.996	0.999
OG0012007	0.791	0.999
OG0012008	0.57	0.999
OG0012009	0.919	0.999
OG0012010	0.63	0.999
OG0012012	0.367	0.999
OG0012016	0.304	0.999
OG0012017	0.799	0.999
OG0012019	0.547	0.999
OG0012020	0.353	0.999
OG0012021	0.987	0.999
OG0012024	0.996	0.999
OG0012025	0.595	0.999
OG0012026	0.622	0.999
OG0012027	0.828	0.999
OG0012032	0.872	0.999
OG0012034	0.962	0.999
OG0012035	0.996	0.999
OG0012037	0.882	0.999
OG0012039	0.945	0.999
OG0012041	0.432	0.999
OG0012042	0.574	0.999
OG0012044	0.808	0.999
OG0012045	0.695	0.999
OG0012046	0.454	0.999
OG0012047	0.057	0.999
OG0012048	0.498	0.999
OG0012049	0.373	0.999
OG0012069	0.439	0.999
OG0012071	0.876	0.999
OG0012072	0.748	0.999
OG0012073	0.75	0.999
OG0012077	0.659	0.999
OG0012078	0.917	0.999
OG0012079	0.998	0.999
OG0012080	0.933	0.999
OG0012081	0.767	0.999
OG0012083	0.612	0.999
OG0012084	0.935	0.999
OG0012086	0.6	0.999
OG0012091	0.314	0.999
OG0012093	0.05	0.999
OG0012094	0.75	0.999
OG0012095	0.641	0.999
OG0012096	0.999	0.999
OG0012097	0.394	0.999
OG0012098	0.523	0.999
OG0012099	0.795	0.999
OG0012102	0.944	0.999
OG0012104	0.799	0.999
OG0012106	0.828	0.999
OG0012107	0.176	0.999
OG0012108	0.878	0.999
OG0012109	0.862	0.999
OG0012110	0.88	0.999
OG0012114	0.523	0.999
OG0012115	0.97	0.999
OG0012117	0.619	0.999
OG0012122	0.524	0.999
OG0012123	0.639	0.999
OG0012124	0.997	0.999
OG0012125	0.233	0.999
OG0012127	0.574	0.999
OG0012128	0.808	0.999
OG0012129	0.261	0.999
OG0012130	0.788	0.999
OG0012131	0.916	0.999
OG0012134	0.324	0.999
OG0012135	0.222	0.999
OG0012145	0.375	0.999
OG0012153	0.923	0.999
OG0012154	0.584	0.999
OG0012155	0.604	0.999
OG0012157	0.653	0.999
OG0012158	0.218	0.999
OG0012159	0.744	0.999
OG0012162	0.56	0.999
OG0012166	0.238	0.999
OG0012169	0.288	0.999
OG0012170	0.501	0.999
OG0012173	0.616	0.999
OG0012179	0.904	0.999
OG0012180	0.772	0.999
OG0012182	0.599	0.999
OG0012183	0.995	0.999
OG0012186	0.001	0.0417591240875912
OG0012187	0.926	0.999
OG0012190	0.85	0.999
OG0012191	0.729	0.999
OG0012192	0.301	0.999
OG0012196	0.882	0.999
OG0012197	0.852	0.999
OG0012200	0.53	0.999
OG0012201	0.598	0.999
OG0012205	0.72	0.999
OG0012211	0.946	0.999
OG0012212	0.976	0.999
OG0012213	0.008	0.281649230769231
OG0012231	0.727	0.999
OG0012234	0.755	0.999
OG0012235	0.227	0.999
OG0012238	0.486	0.999
OG0012242	0.008	0.281649230769231
OG0012243	0.225	0.999
OG0012248	0.83	0.999
OG0012249	0.035	0.998678304239402
OG0012251	0.727	0.999
OG0012253	0.698	0.999
OG0012260	0.022	0.657242819843342
OG0012268	0.823	0.999
OG0012275	0.519	0.999
OG0012277	0.941	0.999
OG0012280	0.846	0.999
OG0012281	0.999	0.999
OG0012284	0.922	0.999
OG0012285	0.653	0.999
OG0012286	0.821	0.999
OG0012289	0.312	0.999
OG0012291	0.782	0.999
OG0012293	0.784	0.999
OG0012294	0.323	0.999
OG0012295	0.999	0.999
OG0012296	0.303	0.999
OG0012298	0.499	0.999
OG0012299	0.578	0.999
OG0012327	0.955	0.999
OG0012329	0.131	0.999
OG0012330	0.942	0.999
OG0012337	0.833	0.999
OG0012338	0.285	0.999
OG0012344	0.957	0.999
OG0012348	0.755	0.999
OG0012349	0.369	0.999
OG0012351	0.505	0.999
OG0012352	0.096	0.999
OG0012355	0.817	0.999
OG0012356	0.691	0.999
OG0012358	0.69	0.999
OG0012359	0.567	0.999
OG0012360	0.819	0.999
OG0012362	0.599	0.999
OG0012363	0.274	0.999
OG0012364	0.677	0.999
OG0012366	0.587	0.999
OG0012371	0.946	0.999
OG0012372	0.237	0.999
OG0012373	0.881	0.999
OG0012374	0.959	0.999
OG0012375	0.789	0.999
OG0012376	0.999	0.999
OG0012377	0.443	0.999
OG0012383	0.781	0.999
OG0012409	0.2	0.999
OG0012421	0.999	0.999
OG0012425	0.883	0.999
OG0012427	0.375	0.999
OG0012428	0.371	0.999
OG0012443	0.587	0.999
OG0012448	0.869	0.999
OG0012451	0.193	0.999
OG0012452	0.935	0.999
OG0012455	0.381	0.999
OG0012458	0.564	0.999
OG0012459	0.734	0.999
OG0012461	0.905	0.999
OG0012471	0.815	0.999
OG0012472	0.784	0.999
OG0012475	0.172	0.999
OG0012476	0.922	0.999
OG0012510	0.975	0.999
OG0012511	0.82	0.999
OG0012512	0.592	0.999
OG0012513	0.809	0.999
OG0012517	0.203	0.999
OG0012525	0.977	0.999
OG0012537	0.762	0.999
OG0012539	0.846	0.999
OG0012540	0.989	0.999
OG0012544	0.896	0.999
OG0012548	0.225	0.999
OG0012551	0.172	0.999
OG0012555	0.071	0.999
OG0012558	0.614	0.999
OG0012559	0.999	0.999
OG0012562	0.972	0.999
OG0012563	0.001	0.0417591240875912
